customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,revenue_saved,roi
1893,Low Risk,0,0.00904958788305521,19.6,71.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.00904958788305521,0.0,0.0,0.0,0.0
1894,Low Risk,0,0.1394365429878235,51.0,45.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.1394365429878235,0.0,0.0,0.0,0.0
1895,Low Risk,0,0.2537550926208496,100.3,64.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.2537550926208496,0.0,0.0,0.0,0.0
1896,Low Risk,0,0.2542465329170227,94.15,61.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.05962789058685303,0.19461864233016968,338.94,439.76028420925144,0.29745761553446465
1897,Medium Risk,1,0.5709958672523499,50.7,4.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.13165253400802612,0.43934333324432373,182.52,534.5929678916932,1.9289555549621586
1898,Low Risk,0,0.1693323403596878,20.45,9.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.1693323403596878,0.0,0.0,0.0,0.0
1899,High Risk,1,0.8103064298629761,80.75,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.25690561532974243,0.5534008145332336,290.7,1072.4907785654068,2.689338763554891
1900,Low Risk,0,0.1785900592803955,102.1,68.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.1785900592803955,0.0,0.0,0.0,0.0
1901,Low Risk,0,0.15672166645526886,20.3,12.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.15672166645526886,0.0,0.0,0.0,0.0
1902,Low Risk,0,0.2608325779438019,79.95,34.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.2608325779438019,0.0,0.0,0.0,0.0
1903,Low Risk,0,0.05522741749882698,101.1,70.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.05522741749882698,0.0,0.0,0.0,0.0
1904,Low Risk,0,0.02687411941587925,59.5,70.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.02687411941587925,0.0,0.0,0.0,0.0
1905,Low Risk,0,0.0236690454185009,19.6,51.0,1,0,0,0,0,none,Kein pos. ROI verfuegbar,0.0236690454185009,0.0,0.0,0.0,0.0
1906,Medium Risk,1,0.570186972618103,105.75,26.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.17924034595489502,0.390946626663208,380.7,992.2225384712219,1.6063108444213867
1907,Low Risk,0,0.21834534406661987,85.8,52.0,0,1,1,1,0,contract_1y,Jahresvertrag 1J (-10%),0.09296657145023346,0.1253787726163864,205.92000000000002,258.1799685716629,0.25378772616386414
1908,Medium Risk,1,0.5963713526725769,101.1,59.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.22469614446163177,0.37167520821094513,363.96,901.8327252030372,1.4778347214063006
1909,Medium Risk,0,0.6740928292274475,80.4,36.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19617922604084015,0.47791360318660736,289.44,922.1820887088777,2.186090687910716
1910,Low Risk,0,0.004793199244886637,19.55,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.004793199244886637,0.0,0.0,0.0,0.0
1911,High Risk,1,0.732281506061554,75.65,15.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2533804476261139,0.47890105843544006,272.34000000000003,869.4927616953851,2.1926737229029336
1912,Low Risk,1,0.10653933137655258,19.5,6.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.10653933137655258,0.0,0.0,0.0,0.0
1913,Medium Risk,1,0.5181052684783936,86.15,33.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09312352538108826,0.4249817430973053,310.14000000000004,878.6922520279885,1.833211620648702
1914,Medium Risk,1,0.5073874592781067,85.0,46.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1748690903186798,0.3325183689594269,306.0,678.3374726772308,1.2167891263961792
1915,Medium Risk,0,0.5477299094200134,69.7,22.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09023842960596085,0.4574914798140526,250.92000000000002,765.2917474329472,2.0499431987603502
1916,High Risk,0,0.8142204284667969,45.8,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.26181820034980774,0.5524022281169891,164.88,607.2005291461944,2.6826815207799273
1917,Medium Risk,0,0.4963839650154114,29.1,24.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1286613643169403,0.36772260069847107,104.76,256.8174643278122,1.451484004656474
1918,Low Risk,0,0.07148109376430511,20.45,38.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.07148109376430511,0.0,0.0,0.0,0.0
1919,Low Risk,1,0.1961059719324112,62.7,45.0,1,1,0,0,0,none,Kein pos. ROI verfuegbar,0.1961059719324112,0.0,0.0,0.0,0.0
1920,Medium Risk,0,0.6938976049423218,95.95,18.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.16395673155784607,0.5299408733844757,345.42,1220.3478432297707,2.5329391558965044
1921,Low Risk,0,0.035792622715234756,81.65,45.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.035792622715234756,0.0,0.0,0.0,0.0
1922,Low Risk,0,0.006761973723769188,70.45,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.006761973723769188,0.0,0.0,0.0,0.0
1923,Medium Risk,1,0.43897923827171326,55.95,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1022149920463562,0.33676424622535706,201.42000000000002,452.2070298314095,1.2450949748357139
1924,High Risk,0,0.7922206521034241,44.0,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2957637906074524,0.4964568614959717,158.39999999999998,524.2584457397461,2.309712409973145
1925,Low Risk,0,0.032374560832977295,20.85,71.0,0,0,0,0,1,none,Kein pos. ROI verfuegbar,0.032374560832977295,0.0,0.0,0.0,0.0
1926,Medium Risk,0,0.6240724921226501,78.75,13.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.17435723543167114,0.449715256690979,283.5,849.9618351459503,1.9981017112731934
1927,Low Risk,0,0.2007424384355545,60.2,29.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.029407719150185585,0.17133471928536892,216.71999999999997,247.54440242350103,0.14223146190245967
1928,Low Risk,0,0.24743393063545227,54.25,8.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.24743393063545227,0.0,0.0,0.0,0.0
1929,Low Risk,0,0.16268937289714813,49.9,28.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.16268937289714813,0.0,0.0,0.0,0.0
1930,Low Risk,1,0.23573623597621918,102.0,62.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.23573623597621918,0.0,0.0,0.0,0.0
1931,Medium Risk,0,0.4675362706184387,25.75,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0741296038031578,0.3934066668152809,92.69999999999999,243.1253200918436,1.6227111121018731
1932,Low Risk,0,0.2136005461215973,19.3,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.030648427084088326,0.18295211903750896,69.48,84.74342153817415,0.21968079358339296
1933,Medium Risk,0,0.6860092878341675,99.3,43.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19925251603126526,0.4867567718029022,357.48,1160.0387385606764,2.2450451453526807
1934,High Risk,0,0.774914562702179,104.35,65.0,0,0,1,1,1,support_bundle,Support-Paket (-8%),0.5468295216560364,0.22808504104614258,200.35199999999998,571.2161767959594,1.8510630130767824
1935,Low Risk,0,0.011077524162828922,19.8,69.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.011077524162828922,0.0,0.0,0.0,0.0
1936,Low Risk,0,0.05594383552670479,73.9,53.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.05594383552670479,0.0,0.0,0.0,0.0
1937,Low Risk,0,0.01625111699104309,114.95,72.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.01625111699104309,0.0,0.0,0.0,0.0
1938,High Risk,0,0.727509617805481,43.95,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19920451939105988,0.5283050984144211,158.22,557.2562178075314,2.522033989429474
1939,Low Risk,0,0.23300394415855408,94.0,53.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.17834581434726715,0.054658129811286926,120.0,123.3087408542633,0.027572840452194214
1940,Low Risk,0,0.06905638426542282,38.55,7.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.06905638426542282,0.0,0.0,0.0,0.0
1941,Medium Risk,0,0.6253344416618347,79.95,16.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1172739565372467,0.508060485124588,287.82,974.8664588570596,2.3870699008305873
1942,High Risk,0,0.7345106601715088,79.55,12.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.16832773387432098,0.5661829262971878,286.38,1080.956442886591,2.7745528419812526
1943,Low Risk,0,0.09684450179338455,20.45,41.0,0,0,0,1,1,none,Kein pos. ROI verfuegbar,0.09684450179338455,0.0,0.0,0.0,0.0
1944,Low Risk,0,0.26937147974967957,89.2,61.0,0,0,1,1,0,support_bundle,Support-Paket (-8%),0.15817949175834656,0.11119198799133301,171.264,238.03980789184573,0.38989984989166265
1945,Medium Risk,0,0.5334887504577637,83.4,51.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1513979732990265,0.3820907771587372,300.24,764.7928995609284,1.5472718477249146
1946,Medium Risk,1,0.653503954410553,105.65,4.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.653503954410553,0.0,0.0,0.0,0.0
1947,Low Risk,0,0.24979935586452484,80.85,17.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.24979935586452484,0.0,0.0,0.0,0.0
1948,Low Risk,0,0.032555170357227325,37.7,60.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.032555170357227325,0.0,0.0,0.0,0.0
1949,Medium Risk,1,0.5177961587905884,69.0,15.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0862259492278099,0.4315702095627785,248.39999999999998,714.6802670359612,1.8771347304185235
1950,Low Risk,0,0.05076652020215988,75.95,59.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.05076652020215988,0.0,0.0,0.0,0.0
1951,High Risk,1,0.7135476469993591,69.0,17.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18296463787555695,0.5305830091238022,248.39999999999998,878.6454631090164,2.5372200608253483
1952,Low Risk,0,0.3109206259250641,79.0,25.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.048907581716775894,0.2620130442082882,284.4,496.7767318189144,0.7467536280552548
1953,High Risk,0,0.8880072832107544,100.15,15.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.43765920400619507,0.4503480792045593,360.54,1082.4566431760788,2.0023205280303955
1954,High Risk,1,0.8418267369270325,59.2,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3532503545284271,0.48857638239860535,213.12,694.1693241119385,2.257175882657369
1955,Low Risk,0,0.11501588672399521,72.9,71.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.11501588672399521,0.0,0.0,0.0,0.0
1956,Low Risk,0,0.07633375376462936,94.3,37.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.07633375376462936,0.0,0.0,0.0,0.0
1957,High Risk,0,0.8037242293357849,44.0,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.24890242516994476,0.5548218041658401,158.39999999999998,585.8918251991272,2.6988120277722683
1958,Low Risk,0,0.11441106349229813,80.85,0.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.11441106349229813,0.0,0.0,0.0,0.0
1959,Low Risk,0,0.02478228136897087,81.0,62.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.02478228136897087,0.0,0.0,0.0,0.0
1960,High Risk,0,0.8697193264961243,89.15,7.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.36491456627845764,0.5048047602176666,320.94,1080.0802649617196,2.365365068117778
1961,Medium Risk,0,0.47814008593559265,45.0,58.0,0,0,0,0,0,support_bundle,Support-Paket (-8%),0.26884180307388306,0.2092982828617096,86.4,226.04214549064636,1.6162285357713697
1962,Low Risk,0,0.018006935715675354,114.85,72.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.018006935715675354,0.0,0.0,0.0,0.0
1963,Low Risk,0,0.01059624832123518,25.6,71.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.01059624832123518,0.0,0.0,0.0,0.0
1964,Medium Risk,1,0.6900772452354431,50.15,2.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19290415942668915,0.49717308580875397,180.53999999999996,598.3975260794163,2.314487238725027
1965,High Risk,0,0.8847066760063171,55.25,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.41082870960235596,0.4738779664039612,198.89999999999998,628.3621834516525,2.1591864426930747
1966,Low Risk,0,0.18365614116191864,19.55,3.0,0,0,0,1,1,contract_1y,Jahresvertrag 1J (-10%),0.08196523785591125,0.10169090330600739,46.92,47.71337183117867,0.016909033060073908
1967,Low Risk,0,0.07282393425703049,20.85,22.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.07282393425703049,0.0,0.0,0.0,0.0
1968,Low Risk,0,0.22751452028751373,19.6,3.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.03560052439570427,0.19191399589180946,70.56,90.27634366750718,0.2794266392787298
1969,Medium Risk,1,0.4620141386985779,57.45,18.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.11193270981311798,0.3500814288854599,206.82,482.69227414727214,1.3338761925697329
1970,Low Risk,0,0.10132066160440445,35.8,49.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.10132066160440445,0.0,0.0,0.0,0.0
1971,Low Risk,0,0.1920042484998703,20.0,10.0,0,0,0,1,1,contract_1y,Jahresvertrag 1J (-10%),0.0866144523024559,0.1053897961974144,48.0,50.58710217475891,0.05389796197414398
1972,Low Risk,1,0.2590472400188446,70.15,54.0,0,0,0,0,0,support_bundle,Support-Paket (-8%),0.14566630125045776,0.11338093876838684,134.68800000000002,190.8881485104561,0.4172617346048354
1973,High Risk,1,0.9507465362548828,76.45,1.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5830754637718201,0.36767107248306274,275.21999999999997,674.6028837919235,1.4511404832204187
1974,Low Risk,0,0.029720395803451538,100.55,72.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.029720395803451538,0.0,0.0,0.0,0.0
1975,Low Risk,0,0.14051023125648499,19.95,2.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.14051023125648499,0.0,0.0,0.0,0.0
1976,Medium Risk,0,0.48041632771492004,108.95,35.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.3971814215183258,0.08323490619659424,120.0,217.64263272285461,0.8136886060237885
1977,High Risk,0,0.8440165519714355,111.4,11.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5253098607063293,0.3187066912651062,401.04,852.0942097663878,1.1247112751007076
1978,Low Risk,0,0.20761261880397797,69.0,38.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.20761261880397797,0.0,0.0,0.0,0.0
1979,Low Risk,0,0.0893150344491005,40.9,35.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.0893150344491005,0.0,0.0,0.0,0.0
1980,High Risk,1,0.7810853719711304,76.65,4.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1766873151063919,0.6043980568647385,275.94,1111.850665408373,3.029320379098257
1981,High Risk,0,0.8114824295043945,70.3,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.23937560617923737,0.5721068233251572,253.07999999999998,965.2586323142051,2.8140454888343807
1982,Medium Risk,0,0.6417359709739685,106.5,41.0,0,1,1,1,1,payment_switch,Kreditkarten-Umstieg,0.4768102169036865,0.16492575407028198,120.0,421.55022740364075,2.5129185616970062
1983,High Risk,0,0.741747260093689,19.4,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20474182069301605,0.5370054394006729,69.83999999999999,250.0297325849533,2.5800362626711535
1984,Medium Risk,0,0.6159541606903076,84.25,23.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1551840752363205,0.4607700854539871,303.29999999999995,931.677112787962,2.0718005696932478
1985,Medium Risk,1,0.6895191073417664,85.8,20.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.16663764417171478,0.5228814631700516,308.88,1076.7175089597702,2.485876421133677
1986,Low Risk,0,0.02244345284998417,20.65,62.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.02244345284998417,0.0,0.0,0.0,0.0
1987,Medium Risk,0,0.40731126070022583,55.95,18.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0783381387591362,0.32897312194108963,201.42000000000002,441.74510814249516,1.1931541462739308
1988,Low Risk,0,0.06460288166999817,35.8,37.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.06460288166999817,0.0,0.0,0.0,0.0
1989,Medium Risk,1,0.43088486790657043,55.2,10.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07966659963130951,0.3512182682752609,198.71999999999997,465.2939618110656,1.341455121835073
1990,Low Risk,0,0.07647551596164703,19.85,53.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.07647551596164703,0.0,0.0,0.0,0.0
1991,Low Risk,0,0.3679085075855255,26.2,40.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.08353472501039505,0.28437378257513046,94.32,178.81423448324205,0.8958252171675367
1992,High Risk,1,0.7590084075927734,105.65,39.0,0,0,1,1,1,payment_switch,Kreditkarten-Umstieg,0.6602718234062195,0.09873658418655396,120.0,250.3564828634262,1.086304023861885
1993,Low Risk,0,0.07929820567369461,59.0,28.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.07929820567369461,0.0,0.0,0.0,0.0
1994,High Risk,1,0.7558146715164185,106.4,47.0,0,0,1,1,1,payment_switch,Kreditkarten-Umstieg,0.6712059378623962,0.08460873365402222,120.0,216.0568622589111,0.8004738521575926
1995,High Risk,1,0.8896608948707581,75.55,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3593129515647888,0.5303479433059692,271.98,961.6268908023835,2.5356529553731284
1996,Low Risk,0,0.14643451571464539,78.8,45.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.14643451571464539,0.0,0.0,0.0,0.0
1997,High Risk,1,0.8742665648460388,25.7,1.0,1,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3968918025493622,0.47737476229667664,92.51999999999998,294.4447533845902,2.1824984153111786
1998,High Risk,0,0.8111554384231567,74.9,2.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20988412201404572,0.601271316409111,269.64000000000004,1080.845318377018,3.008475442727406
1999,Low Risk,0,0.01126538310199976,19.9,71.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.01126538310199976,0.0,0.0,0.0,0.0
2000,High Risk,1,0.968992292881012,95.45,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.6781805157661438,0.29081177711486816,343.62,666.19161901474,0.9387451807657878
2001,Low Risk,0,0.07641369104385376,66.15,27.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.07641369104385376,0.0,0.0,0.0,0.0
2002,Low Risk,0,0.053618788719177246,40.4,46.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.053618788719177246,0.0,0.0,0.0,0.0
2003,High Risk,1,0.8586511015892029,76.05,4.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.312256395816803,0.5463947057723999,273.78,997.2796169757844,2.642631371816
2004,High Risk,0,0.8713236451148987,90.25,8.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.32845547795295715,0.5428681671619415,324.9,1175.8524500727654,2.619121114412944
2005,Medium Risk,0,0.4441256523132324,95.65,52.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10688567161560059,0.33723998069763184,344.34000000000003,774.1680996894837,1.2482665379842122
2006,Low Risk,1,0.32000666856765747,105.95,14.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.32000666856765747,0.0,0.0,0.0,0.0
2007,Medium Risk,0,0.5379239916801453,67.25,12.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.13368424773216248,0.4042397439479828,242.10000000000002,652.4429467320442,1.694931626319885
2008,High Risk,0,0.7404213547706604,104.6,22.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2621088922023773,0.4783124625682831,376.55999999999995,1200.7556060314178,2.1887497504552207
2009,Low Risk,0,0.04061412066221237,114.9,72.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.04061412066221237,0.0,0.0,0.0,0.0
2010,Medium Risk,1,0.6996876001358032,77.85,43.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2285628616809845,0.4711247384548187,280.26,880.2494613289832,2.140831589698791
2011,Low Risk,0,0.049638405442237854,84.7,70.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.049638405442237854,0.0,0.0,0.0,0.0
2012,High Risk,1,0.7649750709533691,110.1,10.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2604675590991974,0.5045075118541718,396.3599999999999,1333.1106493234633,2.3633834123611455
2013,Medium Risk,0,0.5046284794807434,48.8,15.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09839554131031036,0.40623293817043304,175.67999999999998,475.78001718521114,1.7082195878028872
2014,Medium Risk,0,0.6000046730041504,55.8,3.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12449933588504791,0.4755053371191025,200.88,636.796747469902,2.1700355807940164
2015,Low Risk,0,0.0795128345489502,80.9,61.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.0795128345489502,0.0,0.0,0.0,0.0
2016,Low Risk,0,0.06372249126434326,73.45,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.06372249126434326,0.0,0.0,0.0,0.0
2017,Low Risk,0,0.09207392483949661,21.2,3.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.09207392483949661,0.0,0.0,0.0,0.0
2018,High Risk,1,0.8157734870910645,83.2,13.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.28328973054885864,0.5324837565422058,299.52,1063.2635650634766,2.549891710281372
2019,Low Risk,0,0.08857695013284683,68.45,56.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.08857695013284683,0.0,0.0,0.0,0.0
2020,Low Risk,0,0.023072674870491028,19.7,24.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.023072674870491028,0.0,0.0,0.0,0.0
2021,Low Risk,0,0.23905226588249207,35.0,50.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.051381777971982956,0.1876704879105091,126.0,157.64320984482765,0.25113658607006073
2022,High Risk,1,0.7953002452850342,94.65,51.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4089265465736389,0.38637369871139526,340.74,877.6864939928055,1.5758246580759683
2023,Medium Risk,1,0.6399545073509216,19.75,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.15877342224121094,0.4811810851097107,71.1,228.07983434200287,2.2078739007314048
2024,Low Risk,0,0.029364503920078278,114.45,72.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.029364503920078278,0.0,0.0,0.0,0.0
2025,Low Risk,0,0.06142266094684601,24.6,51.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.06142266094684601,0.0,0.0,0.0,0.0
2026,Medium Risk,0,0.6289961338043213,54.5,1.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14703883230686188,0.4819573014974594,196.2,630.4001503586769,2.2130486766497297
2027,Medium Risk,0,0.42344769835472107,34.2,7.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07523955404758453,0.34820814430713654,123.12,285.8092448472977,1.3213876287142436
2028,High Risk,0,0.8039793372154236,90.6,11.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27066636085510254,0.533312976360321,326.15999999999997,1159.635735797882,2.5554198424021406
2029,Low Risk,0,0.3529020845890045,25.15,18.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.06603723764419556,0.28686484694480896,90.53999999999999,173.15162161588668,0.9124323129653932
2030,High Risk,1,0.9532996416091919,99.55,11.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.6593966484069824,0.2939029932022095,358.38,702.1930313587188,0.9593532880147297
