customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,expected_cost,revenue_saved,roi
1956,Low Risk,0,0.07633375376462936,94.3,37.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07633375376462936,0.0,0.0,0.0,0.0,0.0
1957,High Risk,0,0.8037242293357849,44.0,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.24890242516994476,0.5548218041658401,158.39999999999998,97.51999999999998,175.76754755973815,0.8023743597183981
1958,Low Risk,0,0.11441106349229813,80.85,0.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.11441106349229813,0.0,0.0,0.0,0.0,0.0
1959,Low Risk,0,0.02478228136897087,81.0,62.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02478228136897087,0.0,0.0,0.0,0.0,0.0
1960,High Risk,0,0.8697193264961243,89.15,7.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.36491456627845764,0.5048047602176666,320.94,146.28199999999998,324.02407948851584,1.2150645977530787
1961,Medium Risk,0,0.47814008593559265,45.0,58.0,0,0,0,0,0,support_bundle,Support-Paket (-8%),0.26884180307388306,0.2092982828617096,86.4,25.92,67.81264364719391,1.6162285357713697
1962,Low Risk,0,0.018006935715675354,114.85,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.018006935715675354,0.0,0.0,0.0,0.0,0.0
1963,Low Risk,0,0.01059624832123518,25.6,71.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01059624832123518,0.0,0.0,0.0,0.0,0.0
1964,Medium Risk,1,0.6900772452354431,50.15,2.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19290415942668915,0.49717308580875397,180.53999999999996,54.161999999999985,179.51925782382486,2.314487238725027
1965,High Risk,0,0.8847066760063171,55.25,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.41082870960235596,0.4738779664039612,198.89999999999998,109.66999999999999,188.50865503549574,0.7188716607595127
1966,Low Risk,0,0.18365614116191864,19.55,3.0,0,0,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.18365614116191864,0.0,0.0,0.0,0.0,0.0
1967,Low Risk,0,0.07282393425703049,20.85,22.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07282393425703049,0.0,0.0,0.0,0.0,0.0
1968,Low Risk,0,0.22751452028751373,19.6,3.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.22751452028751373,0.0,0.0,0.0,0.0,0.0
1969,Medium Risk,1,0.4620141386985779,57.45,18.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.11193270981311798,0.3500814288854599,206.82,62.04599999999999,144.80768224418165,1.333876192569733
1970,Low Risk,0,0.10132066160440445,35.8,49.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.10132066160440445,0.0,0.0,0.0,0.0,0.0
1971,Low Risk,0,0.1920042484998703,20.0,10.0,0,0,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.1920042484998703,0.0,0.0,0.0,0.0,0.0
1972,Low Risk,1,0.2590472400188446,70.15,54.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2590472400188446,0.0,0.0,0.0,0.0,0.0
1973,High Risk,1,0.9507465362548828,76.45,1.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5830754637718201,0.36767107248306274,275.21999999999997,132.56599999999997,202.38086513757705,0.5266423150549695
1974,Low Risk,0,0.029720395803451538,100.55,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.029720395803451538,0.0,0.0,0.0,0.0,0.0
1975,Low Risk,0,0.14051023125648499,19.95,2.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.14051023125648499,0.0,0.0,0.0,0.0,0.0
1976,Medium Risk,0,0.48041632771492004,108.95,35.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.3971814215183258,0.08323490619659424,120.0,36.0,65.29278981685638,0.8136886060237885
1977,High Risk,0,0.8440165519714355,111.4,11.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5253098607063293,0.3187066912651062,401.04,170.312,255.6282629299164,0.5009409961125251
1978,Low Risk,0,0.20761261880397797,69.0,38.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.20761261880397797,0.0,0.0,0.0,0.0,0.0
1979,Low Risk,0,0.0893150344491005,40.9,35.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0893150344491005,0.0,0.0,0.0,0.0,0.0
1980,High Risk,1,0.7810853719711304,76.65,4.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1766873151063919,0.6043980568647385,275.94,132.78199999999998,333.5551996225119,1.5120513294159748
1981,High Risk,0,0.8114824295043945,70.3,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.23937560617923737,0.5721068233251572,253.07999999999998,125.92399999999999,289.5775896942615,1.2996219123777957
1982,Medium Risk,0,0.6417359709739685,106.5,41.0,0,1,1,1,1,payment_switch,Kreditkarten-Umstieg,0.4768102169036865,0.16492575407028198,120.0,36.0,126.46506822109222,2.5129185616970062
1983,High Risk,0,0.741747260093689,19.4,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20474182069301605,0.5370054394006729,69.83999999999999,70.952,75.00891977548598,0.057178370947767225
1984,Medium Risk,0,0.6159541606903076,84.25,23.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1551840752363205,0.4607700854539871,303.29999999999995,90.98999999999998,279.50313383638854,2.0718005696932478
1985,Medium Risk,1,0.6895191073417664,85.8,20.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.16663764417171478,0.5228814631700516,308.88,92.664,323.015252687931,2.485876421133677
1986,Low Risk,0,0.02244345284998417,20.65,62.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02244345284998417,0.0,0.0,0.0,0.0,0.0
1987,Medium Risk,0,0.40731126070022583,55.95,18.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0783381387591362,0.32897312194108963,201.42000000000002,60.426,132.52353244274855,1.1931541462739308
1988,Low Risk,0,0.06460288166999817,35.8,37.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06460288166999817,0.0,0.0,0.0,0.0,0.0
1989,Medium Risk,1,0.43088486790657043,55.2,10.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07966659963130951,0.3512182682752609,198.71999999999997,59.615999999999985,139.58818854331972,1.3414551218350736
1990,Low Risk,0,0.07647551596164703,19.85,53.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07647551596164703,0.0,0.0,0.0,0.0,0.0
1991,Low Risk,0,0.3679085075855255,26.2,40.0,0,0,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.3679085075855255,0.0,0.0,0.0,0.0,0.0
1992,High Risk,1,0.7590084075927734,105.65,39.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5372045636177063,0.22180384397506714,380.34000000000003,164.102,168.7217480349541,0.028151686359423316
1993,Low Risk,0,0.07929820567369461,59.0,28.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07929820567369461,0.0,0.0,0.0,0.0,0.0
1994,High Risk,1,0.7558146715164185,106.4,47.0,0,0,1,1,1,none,Kein pos. ROI verfuegbar,0.7558146715164185,0.0,0.0,0.0,0.0,0.0
1995,High Risk,1,0.8896608948707581,75.55,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3593129515647888,0.5303479433059692,271.98,131.594,288.488067240715,1.1922585166551287
1996,Low Risk,0,0.14643451571464539,78.8,45.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.14643451571464539,0.0,0.0,0.0,0.0,0.0
1997,High Risk,1,0.8742665648460388,25.7,1.0,1,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3968918025493622,0.47737476229667664,92.51999999999998,77.756,88.33342601537704,0.13603356673924896
1998,High Risk,0,0.8111554384231567,74.9,2.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.20988412201404572,0.601271316409111,269.64000000000004,130.892,324.25359551310544,1.4772606080822774
1999,Low Risk,0,0.01126538310199976,19.9,71.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01126538310199976,0.0,0.0,0.0,0.0,0.0
2000,High Risk,1,0.968992292881012,95.45,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.6781805157661438,0.29081177711486816,343.62,153.086,199.857485704422,0.3055242524099002
2001,Low Risk,0,0.07641369104385376,66.15,27.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07641369104385376,0.0,0.0,0.0,0.0,0.0
2002,Low Risk,0,0.053618788719177246,40.4,46.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.053618788719177246,0.0,0.0,0.0,0.0,0.0
2003,High Risk,1,0.8586511015892029,76.05,4.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.312256395816803,0.5463947057723999,273.78,132.134,299.1838850927353,1.264246031246578
2004,High Risk,0,0.8713236451148987,90.25,8.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.32845547795295715,0.5428681671619415,324.9,147.46999999999997,352.7557350218296,1.3920508240444136
2005,Medium Risk,0,0.4441256523132324,95.65,52.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10688567161560059,0.33723998069763184,344.34000000000003,103.302,232.2504299068451,1.2482665379842122
2006,Low Risk,1,0.32000666856765747,105.95,14.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.32000666856765747,0.0,0.0,0.0,0.0,0.0
2007,Medium Risk,0,0.5379239916801453,67.25,12.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.13368424773216248,0.4042397439479828,242.10000000000002,72.63000000000001,195.73288401961327,1.6949316263198848
2008,High Risk,0,0.7404213547706604,104.6,22.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2621088922023773,0.4783124625682831,376.55999999999995,162.96799999999996,360.2266818094253,1.210413589228716
2009,Low Risk,0,0.04061412066221237,114.9,72.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.04061412066221237,0.0,0.0,0.0,0.0,0.0
2010,Medium Risk,1,0.6996876001358032,77.85,43.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2285628616809845,0.4711247384548187,280.26,84.07799999999999,264.0748383986949,2.140831589698791
2011,Low Risk,0,0.049638405442237854,84.7,70.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.049638405442237854,0.0,0.0,0.0,0.0,0.0
2012,High Risk,1,0.7649750709533691,110.1,10.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2604675590991974,0.5045075118541718,396.3599999999999,168.90799999999996,399.93319479703894,1.3677575650474758
2013,Medium Risk,0,0.5046284794807434,48.8,15.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09839554131031036,0.40623293817043304,175.67999999999998,52.70399999999999,142.73400515556335,1.7082195878028872
2014,Medium Risk,0,0.6000046730041504,55.8,3.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12449933588504791,0.4755053371191025,200.88,60.263999999999996,191.0390242409706,2.1700355807940164
2015,Low Risk,0,0.0795128345489502,80.9,61.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0795128345489502,0.0,0.0,0.0,0.0,0.0
2016,Low Risk,0,0.06372249126434326,73.45,72.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06372249126434326,0.0,0.0,0.0,0.0,0.0
2017,Low Risk,0,0.09207392483949661,21.2,3.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.09207392483949661,0.0,0.0,0.0,0.0,0.0
2018,High Risk,1,0.8157734870910645,83.2,13.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.28328973054885864,0.5324837565422058,299.52,139.856,318.979069519043,1.2807678577897479
2019,Low Risk,0,0.08857695013284683,68.45,56.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.08857695013284683,0.0,0.0,0.0,0.0,0.0
2020,Low Risk,0,0.023072674870491028,19.7,24.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.023072674870491028,0.0,0.0,0.0,0.0,0.0
2021,Low Risk,0,0.23905226588249207,35.0,50.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.23905226588249207,0.0,0.0,0.0,0.0,0.0
2022,High Risk,1,0.7953002452850342,94.65,51.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4089265465736389,0.38637369871139526,340.74,152.22199999999998,263.30594819784164,0.7297496301312667
2023,Medium Risk,1,0.6399545073509216,19.75,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.15877342224121094,0.4811810851097107,71.1,21.33,68.42395030260086,2.2078739007314048
2024,Low Risk,0,0.029364503920078278,114.45,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.029364503920078278,0.0,0.0,0.0,0.0,0.0
2025,Low Risk,0,0.06142266094684601,24.6,51.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06142266094684601,0.0,0.0,0.0,0.0,0.0
2026,Medium Risk,0,0.6289961338043213,54.5,1.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14703883230686188,0.4819573014974594,196.2,58.85999999999999,189.12004510760306,2.2130486766497297
2027,Medium Risk,0,0.42344769835472107,34.2,7.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07523955404758453,0.34820814430713654,123.12,36.936,85.7427734541893,1.3213876287142436
2028,High Risk,0,0.8039793372154236,90.6,11.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27066636085510254,0.533312976360321,326.15999999999997,147.84799999999998,347.8907207393646,1.3530296029663211
2029,Low Risk,0,0.3529020845890045,25.15,18.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.3529020845890045,0.0,0.0,0.0,0.0,0.0
2030,High Risk,1,0.9532996416091919,99.55,11.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.6593966484069824,0.2939029932022095,358.38,157.514,210.65790940761565,0.3373916566629991
2031,High Risk,1,0.8307220339775085,106.3,41.0,0,0,1,1,1,none,Kein pos. ROI verfuegbar,0.8307220339775085,0.0,0.0,0.0,0.0,0.0
2032,Low Risk,0,0.007192173507064581,89.8,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.007192173507064581,0.0,0.0,0.0,0.0,0.0
2033,Medium Risk,1,0.6252801418304443,80.6,33.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.13869239389896393,0.4865877479314804,290.15999999999997,87.04799999999999,282.37660187959665,2.2439183195432024
2034,Low Risk,0,0.018853988498449326,97.75,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.018853988498449326,0.0,0.0,0.0,0.0,0.0
2035,Medium Risk,1,0.4837615489959717,59.5,7.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08621524274349213,0.39754630625247955,214.2,64.25999999999999,170.30883759856223,1.650308708349864
2036,Medium Risk,1,0.5753121972084045,89.45,16.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09529931843280792,0.4800128787755966,322.02,96.606,309.1474944466353,2.2000858585039778
2037,Low Risk,0,0.01938321627676487,115.75,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01938321627676487,0.0,0.0,0.0,0.0,0.0
2038,High Risk,1,0.9332073926925659,69.5,1.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.4612763822078705,0.47193101048469543,250.2,125.05999999999999,236.15427764654157,0.8883278238169007
2039,Low Risk,0,0.05308162048459053,65.85,60.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05308162048459053,0.0,0.0,0.0,0.0,0.0
2040,High Risk,0,0.7963263988494873,84.1,21.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2700643539428711,0.5262620449066162,302.76,140.82799999999997,318.66219343185423,1.2627758217957672
2041,Low Risk,0,0.015257695689797401,20.35,69.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.015257695689797401,0.0,0.0,0.0,0.0,0.0
2042,Low Risk,0,0.03628930449485779,20.35,54.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.03628930449485779,0.0,0.0,0.0,0.0,0.0
2043,Low Risk,0,0.01758289523422718,20.5,35.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01758289523422718,0.0,0.0,0.0,0.0,0.0
2044,Low Risk,0,0.10404220223426819,97.2,71.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.10404220223426819,0.0,0.0,0.0,0.0,0.0
2045,Medium Risk,0,0.6679629683494568,55.7,1.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14875264465808868,0.5192103236913681,200.52,60.156,208.22410821318624,2.4614021579424534
2046,Medium Risk,0,0.6951346397399902,44.3,59.0,0,0,0,1,1,support_bundle,Support-Paket (-8%),0.447602778673172,0.24753186106681824,85.056,25.5168,78.95276240587233,2.0941482633352275
2047,Low Risk,0,0.24487189948558807,79.25,37.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.24487189948558807,0.0,0.0,0.0,0.0,0.0
2048,High Risk,0,0.7661280035972595,71.05,7.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1922164112329483,0.5739115923643112,255.77999999999997,126.734,293.59021418988704,1.3165860320820542
2049,Low Risk,0,0.009713951498270035,88.7,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.009713951498270035,0.0,0.0,0.0,0.0,0.0
2050,Low Risk,0,0.07604130357503891,66.4,59.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07604130357503891,0.0,0.0,0.0,0.0,0.0
2051,Medium Risk,0,0.4502992630004883,25.15,19.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0806790217757225,0.3696202412247658,90.53999999999999,27.161999999999995,66.93083328098058,1.4641349414984388
2052,Medium Risk,0,0.6399545073509216,19.75,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.15877342224121094,0.4811810851097107,71.1,21.33,68.42395030260086,2.2078739007314048
2053,Low Risk,0,0.06557559967041016,18.9,20.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06557559967041016,0.0,0.0,0.0,0.0,0.0
2054,Medium Risk,0,0.5532293319702148,95.4,48.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1679912507534027,0.38523808121681213,343.44,103.032,264.61233322620393,1.568253874778748
2055,High Risk,1,0.8830521702766418,77.0,3.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.39232152700424194,0.4907306432723999,277.2,133.16,272.0610686302185,1.0431140630085498
2056,High Risk,1,0.7945466041564941,99.7,30.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.32108739018440247,0.4734592139720917,358.92,157.676,339.8679621577263,1.1554831563315047
2057,Medium Risk,0,0.696545422077179,86.05,21.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1772836148738861,0.5192618072032928,309.78,92.93399999999998,321.71384527087207,2.461745381355286
2058,Low Risk,1,0.05520175024867058,95.5,48.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05520175024867058,0.0,0.0,0.0,0.0,0.0
2059,Medium Risk,0,0.42660877108573914,80.9,56.0,0,0,1,0,1,support_bundle,Support-Paket (-8%),0.25529196858406067,0.17131680250167847,155.328,46.5984,99.78861112117767,1.1414600312709808
2060,Low Risk,0,0.02821071818470955,86.1,62.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.02821071818470955,0.0,0.0,0.0,0.0,0.0
2061,Low Risk,0,0.22274725139141083,50.55,55.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.22274725139141083,0.0,0.0,0.0,0.0,0.0
2062,Medium Risk,0,0.6828028559684753,84.35,24.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.17319682240486145,0.5096060335636139,303.65999999999997,91.09799999999998,309.49393630385396,2.3973735570907593
2063,Medium Risk,1,0.592011034488678,20.15,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.13351109623908997,0.458499938249588,72.53999999999999,21.761999999999997,66.51917104125022,2.056666254997253
2064,Low Risk,0,0.0775221735239029,58.6,55.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.0775221735239029,0.0,0.0,0.0,0.0,0.0
2065,Low Risk,0,0.27845290303230286,66.4,33.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.27845290303230286,0.0,0.0,0.0,0.0,0.0
2066,Medium Risk,1,0.5514211058616638,44.6,6.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10905302315950394,0.4423680827021599,160.56,48.168,142.05323871731758,1.9491205513477325
2067,Low Risk,0,0.0544479638338089,109.55,72.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.0544479638338089,0.0,0.0,0.0,0.0,0.0
2068,Medium Risk,0,0.4664779603481293,20.3,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08495590835809708,0.3815220519900322,73.08,21.924,55.76326311886311,1.5434803466002147
2069,Low Risk,0,0.17613917589187622,53.5,65.0,1,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.17613917589187622,0.0,0.0,0.0,0.0,0.0
2070,Low Risk,1,0.28394660353660583,72.25,35.0,0,1,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.28394660353660583,0.0,0.0,0.0,0.0,0.0
2071,Medium Risk,1,0.5862451195716858,20.55,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.15100982785224915,0.43523529171943665,73.98,22.194,64.39741376280784,1.901568611462911
2072,Medium Risk,0,0.4851084053516388,50.3,7.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08591076731681824,0.39919763803482056,181.07999999999998,54.32399999999999,144.5734165906906,1.6613175868988044
2073,Medium Risk,0,0.5662444233894348,50.8,4.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.11522054672241211,0.4510238766670227,182.88,54.864,164.96649312973022,2.006825844446818
2074,Low Risk,0,0.025378581136465073,25.6,52.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.025378581136465073,0.0,0.0,0.0,0.0,0.0
2075,Low Risk,0,0.008822476491332054,25.4,72.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.008822476491332054,0.0,0.0,0.0,0.0,0.0
2076,High Risk,1,0.8773863911628723,84.4,9.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3443407118320465,0.5330456793308258,303.84000000000003,141.152,323.92119841575624,1.2948395943079536
2077,Medium Risk,0,0.5464372634887695,55.65,42.0,1,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.20337972044944763,0.3430575430393219,200.34,60.102,137.4562963449955,1.2870502869288127
2078,High Risk,0,0.8607064485549927,74.95,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.31118032336235046,0.5495261251926422,269.82,130.946,296.54627819895745,1.2646455653395863
2079,Medium Risk,1,0.4567796289920807,83.8,23.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.08558646589517593,0.37119316309690475,301.67999999999995,90.50399999999998,223.96310688614847,1.4746210873126993
2080,High Risk,1,0.7276482582092285,74.4,32.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.24634069204330444,0.4813075661659241,267.84000000000003,130.352,257.8268370437622,0.9779277421425234
2081,Medium Risk,0,0.5218213796615601,80.05,35.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10281556844711304,0.419005811214447,288.17999999999995,86.45399999999998,241.49818935155866,1.7933720747629807
2082,Low Risk,0,0.04909726232290268,20.45,49.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.04909726232290268,0.0,0.0,0.0,0.0,0.0
2083,High Risk,0,0.7997065186500549,79.85,10.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.25912919640541077,0.5405773222446442,287.46,136.238,310.7887141048908,1.2812189998744168
